Date,Adj Close,Close,High,Low,Open,Volume
2004-04-16,76.46781158447266,113.83000183105469,114.05000305175781,112.9800033569336,113.37999725341797,47059200
2004-04-19,76.46781158447266,113.83000183105469,113.98999786376953,113.2699966430664,113.55000305175781,28277600
2004-04-20,75.1847152709961,111.91999816894531,114.31999969482422,111.77999877929688,114.08000183105469,53299400
2004-04-21,75.68853759765625,112.66999816894531,112.94999694824219,111.87000274658203,112.19999694824219,50177300
2004-04-22,76.74995422363281,114.25,114.66999816894531,112.44000244140625,112.4800033569336,62071500
2004-04-23,76.82384490966797,114.36000061035156,114.56999969482422,113.79000091552734,114.41999816894531,29395700
2004-04-26,76.71638488769531,114.19999694824219,114.94000244140625,113.5999984741211,114.5,35515200
2004-04-27,76.78352355957031,114.30000305175781,115.12000274658203,113.95999908447266,114.2300033569336,43485500
2004-04-28,75.78932189941406,112.81999969482422,114.01000213623047,112.5,113.88999938964844,50165800
2004-04-29,75.12427520751953,111.83000183105469,113.31999969482422,111.16000366210938,112.72000122070312,69687600
2004-04-30,74.53984069824219,110.95999908447266,112.37999725341797,110.9000015258789,112.16999816894531,48681400
2004-05-03,75.33921813964844,112.1500015258789,112.29000091552734,111.3499984741211,111.37000274658203,33758000
2004-05-04,75.27874755859375,112.05999755859375,113.26000213623047,111.66000366210938,112.25,51185100
2004-05-05,75.76244354248047,112.77999877929688,112.95999908447266,112.16000366210938,112.41000366210938,34405000
2004-05-06,75.11085510253906,111.80999755859375,112.58999633789062,111.0,112.0199966430664,54997000
2004-05-07,73.86808013916016,109.95999908447266,112.2300033569336,109.95999908447266,111.22000122070312,60950000
2004-05-10,73.10896301269531,108.83000183105469,109.75,108.36000061035156,109.44000244140625,75279400
2004-05-11,73.72698974609375,109.75,110.05000305175781,109.33000183105469,109.45999908447266,48300600
2004-05-12,74.19721221923828,110.44999694824219,110.54000091552734,108.05999755859375,109.56999969482422,90830500
2004-05-13,73.88817596435547,109.98999786376953,110.80999755859375,109.62999725341797,109.76000213623047,57393700
2004-05-14,73.92176818847656,110.04000091552734,110.73999786376953,109.2699966430664,109.94999694824219,54123100
2004-05-17,73.29032135009766,109.0999984741211,109.5,108.41000366210938,108.88999938964844,55020400
2004-05-18,73.65978240966797,109.6500015258789,109.94000244140625,109.33000183105469,109.48999786376953,30193100
2004-05-19,73.40454864501953,109.2699966430664,111.18000030517578,109.1500015258789,110.5,54804100
2004-05-20,73.6396484375,109.62000274658203,109.87000274658203,109.04000091552734,109.44999694824219,38082900
2004-05-21,73.76730346679688,109.80999755859375,110.55000305175781,109.47000122070312,109.97000122070312,47480400
2004-05-24,74.0762939453125,110.2699966430664,110.76000213623047,109.68000030517578,110.52999877929688,40961500
2004-05-25,75.13768768310547,111.8499984741211,111.9800033569336,109.5999984741211,109.9000015258789,48668000
2004-05-26,75.399658203125,112.23999786376953,112.29000091552734,111.51000213623047,111.66000366210938,35977000
2004-05-27,75.82291412353516,112.87000274658203,113.02999877929688,112.05999755859375,112.54000091552734,45306900
2004-05-28,75.8161849975586,112.86000061035156,112.87999725341797,112.36000061035156,112.7300033569336,23367200
2004-06-01,75.71540832519531,112.70999908447266,112.86000061035156,111.87000274658203,112.45999908447266,41044700
2004-06-02,75.9975814819336,113.12999725341797,113.4800033569336,112.45999908447266,113.02999877929688,39774200
2004-06-03,75.29894256591797,112.08999633789062,113.19000244140625,112.06999969482422,112.80999755859375,38688300
2004-06-04,75.89679718017578,112.9800033569336,113.58000183105469,112.70999908447266,112.9800033569336,32739500
2004-06-07,77.0522689819336,114.69999694824219,114.80999755859375,113.41999816894531,113.43000030517578,31643800
2004-06-08,77.15971374511719,114.86000061035156,114.91999816894531,114.16999816894531,114.37000274658203,32846500
2004-06-09,76.44093322753906,113.79000091552734,114.69999694824219,113.72000122070312,114.51000213623047,36737600
2004-06-10,76.81712341308594,114.3499984741211,114.3499984741211,113.93000030517578,114.04000091552734,21711000
2004-06-14,76.05804443359375,113.22000122070312,113.8499984741211,112.87000274658203,113.81999969482422,34633000
2004-06-15,76.5954360961914,114.0199966430664,114.44999694824219,113.51000213623047,113.9000015258789,37445000
2004-06-16,76.58199310302734,114.0,114.19999694824219,113.69999694824219,114.0,26633400
2004-06-17,76.46781158447266,113.83000183105469,114.06999969482422,113.33000183105469,113.8499984741211,28402400
2004-06-18,76.61210632324219,113.62999725341797,114.22000122070312,113.18000030517578,113.2699966430664,31799800
2004-06-21,76.32218933105469,113.19999694824219,114.13999938964844,113.12999725341797,113.75,25284000
2004-06-22,76.70647430419922,113.7699966430664,113.87999725341797,112.66999816894531,113.12999725341797,37334000
2004-06-23,77.36723327636719,114.75,114.83999633789062,113.41999816894531,113.61000061035156,35580000
2004-06-24,77.12450408935547,114.38999938964844,114.93000030517578,114.26000213623047,114.55999755859375,35272100
2004-06-25,76.7536392211914,113.83999633789062,114.94000244140625,113.68000030517578,114.41000366210938,32837900
2004-06-28,76.4907455444336,113.44999694824219,114.61000061035156,113.41000366210938,114.5199966430664,40824500
2004-06-29,76.80760955810547,113.91999816894531,114.16999816894531,113.41999816894531,113.52999877929688,28418100
2004-06-30,77.21892547607422,114.52999877929688,114.79000091552734,113.6500015258789,114.06999969482422,52230600
2004-07-01,76.14688873291016,112.94000244140625,114.4000015258789,112.58000183105469,114.25,57734700
2004-07-02,76.10641479492188,112.87999725341797,113.29000091552734,112.5999984741211,113.16000366210938,34615100
2004-07-06,75.43894958496094,111.88999938964844,112.44999694824219,111.62999725341797,112.37000274658203,38698200
2004-07-07,75.66144561767578,112.22000122070312,112.56999969482422,111.75,111.80999755859375,29839800
2004-07-08,75.13557434082031,111.44000244140625,112.31999969482422,111.19999694824219,111.80999755859375,45291100
2004-07-09,75.33106231689453,111.7300033569336,111.94000244140625,111.37999725341797,111.72000122070312,27412900
2004-07-12,75.36477661132812,111.77999877929688,112.04000091552734,111.0,111.5199966430664,35691300
2004-07-13,75.41870880126953,111.86000061035156,112.0199966430664,111.5999984741211,111.91999816894531,26752000
2004-07-14,75.18950653076172,111.5199966430664,112.38999938964844,111.12000274658203,111.26000213623047,54089400
2004-07-15,74.7040023803711,110.80000305175781,111.91000366210938,110.69999694824219,111.73999786376953,38403500
2004-07-16,74.64335632324219,110.70999908447266,111.66999816894531,110.44000244140625,111.56999969482422,40871200
2004-07-19,74.32644653320312,110.23999786376953,110.95999908447266,109.98999786376953,110.75,39592800
2004-07-20,75.2703857421875,111.63999938964844,111.9000015258789,110.25,110.52999877929688,46679800
2004-07-21,73.88148498535156,109.58000183105469,112.05999755859375,109.44999694824219,111.81999969482422,56241100
2004-07-22,74.083740234375,109.87999725341797,110.38999938964844,108.7699966430664,109.36000061035156,72477100
2004-07-23,73.46344757080078,108.95999908447266,109.70999908447266,108.69000244140625,109.62000274658203,49610500
2004-07-26,73.32188415527344,108.75,109.43000030517578,108.20999908447266,109.19000244140625,49679100
2004-07-27,74.00957489013672,109.7699966430664,110.11000061035156,108.97000122070312,109.05000305175781,51295100
2004-07-28,74.23209381103516,110.0999984741211,110.37000274658203,108.58999633789062,109.55000305175781,65862300
2004-07-29,74.54896545410156,110.56999969482422,110.87000274658203,110.0,110.54000091552734,52200500
2004-07-30,74.73101806640625,110.83999633789062,110.9000015258789,110.0999984741211,110.31999969482422,41581700
2004-08-02,74.88605499267578,111.06999969482422,111.36000061035156,110.05000305175781,110.19000244140625,38263100
2004-08-03,74.30626678466797,110.20999908447266,111.05999755859375,110.16000366210938,110.93000030517578,40948800
2004-08-04,74.29952239990234,110.19999694824219,110.75,109.63999938964844,109.88999938964844,40763200
2004-08-05,73.0859146118164,108.4000015258789,110.37999725341797,108.2699966430664,110.29000091552734,50772000
2004-08-06,72.04086303710938,106.8499984741211,107.95999908447266,106.62000274658203,107.62999725341797,74729000
2004-08-09,72.14197540283203,107.0,107.4800033569336,106.87000274658203,107.0199966430664,37476300
2004-08-10,73.07240295410156,108.37999725341797,108.41000366210938,107.26000213623047,107.30999755859375,55870600
2004-08-11,72.92407989501953,108.16000366210938,108.33000183105469,107.0999984741211,107.68000030517578,52933200
2004-08-12,72.12852478027344,106.9800033569336,107.94999694824219,106.62999725341797,107.68000030517578,50015900
2004-08-13,72.27008056640625,107.19000244140625,107.3499984741211,106.58999633789062,107.0999984741211,41634700
2004-08-16,73.01846313476562,108.30000305175781,108.63999938964844,107.0999984741211,107.13999938964844,45731900
2004-08-17,73.42977142333984,108.91000366210938,109.27999877929688,108.52999877929688,108.75,40701600
2004-08-18,74.18488311767578,110.02999877929688,110.16999816894531,108.48999786376953,108.5199966430664,43165400
2004-08-19,73.96913146972656,109.70999908447266,110.0199966430664,109.18000030517578,109.80999755859375,39881600
2004-08-20,74.48827362060547,110.4800033569336,110.62999725341797,109.51000213623047,109.61000061035156,44870900
2004-08-23,74.29952239990234,110.19999694824219,110.7699966430664,110.05000305175781,110.55000305175781,33745100
2004-08-24,74.40061950683594,110.3499984741211,110.7300033569336,109.8499984741211,110.63999938964844,30453100
2004-08-25,74.90632629394531,111.0999984741211,111.2699966430664,109.9000015258789,110.33000183105469,38551400
2004-08-26,74.90632629394531,111.0999984741211,111.30999755859375,110.8499984741211,110.95999908447266,26629500
2004-08-27,75.14229583740234,111.44999694824219,111.62999725341797,111.05000305175781,111.19999694824219,24902900
2004-08-30,74.52198791503906,110.52999877929688,111.33999633789062,110.44999694824219,111.22000122070312,26726500
2004-08-31,74.91304016113281,111.11000061035156,111.16000366210938,110.0999984741211,110.66000366210938,44125300
2004-09-01,75.05459594726562,111.31999969482422,111.63999938964844,110.4800033569336,110.94999694824219,52778300
2004-09-02,75.90415954589844,112.58000183105469,112.69999694824219,111.23999786376953,111.23999786376953,42736600
2004-09-03,75.59402465820312,112.12000274658203,112.81999969482422,112.01000213623047,112.33000183105469,30480500
2004-09-07,76.09294128417969,112.86000061035156,113.12999725341797,112.31999969482422,112.54000091552734,37338800
2004-09-08,75.90415954589844,112.58000183105469,113.05999755859375,112.30999755859375,112.62000274658203,32963100
2004-09-09,75.83674621582031,112.4800033569336,112.87999725341797,112.02999877929688,112.56999969482422,34314800
2004-09-10,76.2277603149414,113.05999755859375,113.2699966430664,112.08000183105469,112.5199966430664,27900600
2004-09-13,76.47722625732422,113.43000030517578,113.73999786376953,113.01000213623047,113.30999755859375,44398100
2004-09-14,76.63232421875,113.66000366210938,113.69000244140625,113.19000244140625,113.30000305175781,28048900
2004-09-15,76.05248260498047,112.80000305175781,113.36000061035156,112.68000030517578,113.30000305175781,38295000
2004-09-16,76.28170776367188,113.13999938964844,113.37000274658203,112.80000305175781,112.8499984741211,23911700
2004-09-17,76.60602569580078,113.1500015258789,113.36000061035156,112.69000244140625,112.94999694824219,33683000
2004-09-20,76.14564514160156,112.47000122070312,112.98999786376953,112.27999877929688,112.66999816894531,37149400
2004-09-21,76.47737121582031,112.95999908447266,113.47000122070312,112.54000091552734,112.75,40920800
2004-09-22,75.52278137207031,111.55000305175781,112.5199966430664,111.47000122070312,112.5,49042100
2004-09-23,75.11656188964844,110.94999694824219,111.69999694824219,110.94999694824219,111.5999984741211,44068700
2004-09-24,75.46183776855469,111.45999908447266,111.7300033569336,111.12999725341797,111.16999816894531,34981100
2004-09-27,74.98115539550781,110.75,111.19999694824219,110.58000183105469,111.0999984741211,39355100
2004-09-28,75.33997344970703,111.27999877929688,111.51000213623047,110.41000366210938,110.91000366210938,41662900
2004-09-29,75.7191162109375,111.83999633789062,111.8499984741211,111.0,111.20999908447266,33325700
2004-09-30,75.66495513916016,111.76000213623047,111.9800033569336,111.26000213623047,111.55000305175781,43536700
2004-10-01,76.94453430175781,113.6500015258789,113.6500015258789,112.20999908447266,112.26000213623047,62824300
2004-10-04,77.07318115234375,113.83999633789062,114.44000244140625,113.80000305175781,114.0999984741211,33082400
2004-10-05,77.11380004882812,113.9000015258789,114.16000366210938,113.54000091552734,113.8499984741211,36910600
2004-10-06,77.6418685913086,114.68000030517578,114.68000030517578,113.68000030517578,113.7699966430664,42297800
2004-10-07,76.80914306640625,113.44999694824219,114.4000015258789,113.36000061035156,114.37999725341797,39388800
2004-10-08,76.1727294921875,112.51000213623047,113.7699966430664,112.3499984741211,113.1500015258789,51872600
2004-10-11,76.4841537475586,112.97000122070312,113.0199966430664,112.63999938964844,112.77999877929688,20229100
2004-10-12,76.1862564086914,112.52999877929688,112.83000183105469,111.94000244140625,112.19999694824219,41754700
2004-10-13,75.51597595214844,111.54000091552734,113.06999969482422,111.31999969482422,113.0,54212600
2004-10-14,74.9066390991211,110.63999938964844,111.93000030517578,110.58000183105469,111.68000030517578,64082200
2004-10-15,75.32643127441406,111.26000213623047,111.73999786376953,110.56999969482422,111.0199966430664,63482200
2004-10-18,75.61079406738281,111.68000030517578,111.9000015258789,110.69999694824219,110.88999938964844,43535100
2004-10-19,74.97440338134766,110.73999786376953,112.2300033569336,110.58999633789062,112.0199966430664,55851900
2004-10-20,74.825439453125,110.5199966430664,110.81999969482422,109.75,110.37999725341797,57118500
2004-10-21,75.31289672851562,111.23999786376953,111.31999969482422,110.20999908447266,110.79000091552734,53218300
2004-10-22,74.46661376953125,109.98999786376953,111.25,109.86000061035156,111.19000244140625,48752400
2004-10-25,74.37858581542969,109.86000061035156,110.12000274658203,109.3499984741211,109.75,43990900
2004-10-26,75.51597595214844,111.54000091552734,111.5999984741211,109.87999725341797,110.12999725341797,54337400
2004-10-27,76.42321014404297,112.87999725341797,113.0999984741211,111.12000274658203,111.37999725341797,73896000
2004-10-28,76.65343475341797,113.22000122070312,113.55999755859375,112.48999786376953,112.77999877929688,54413300
2004-10-29,76.63985443115234,113.19999694824219,113.63999938964844,112.9000015258789,113.12000274658203,48820200
2004-11-01,76.8497314453125,113.51000213623047,113.83999633789062,113.19999694824219,113.55999755859375,36720900
2004-11-02,76.8768081665039,113.55000305175781,114.56999969482422,113.22000122070312,113.66999816894531,56210000
2004-11-03,77.844970703125,114.9800033569336,115.36000061035156,114.23999786376953,115.02999877929688,76960200
2004-11-04,78.90791320800781,116.55000305175781,116.66999816894531,114.68000030517578,114.77999877929688,55350300
2004-11-05,79.40214538574219,117.27999877929688,117.63999938964844,116.48999786376953,117.05000305175781,63287200
2004-11-08,79.2870864868164,117.11000061035156,117.2300033569336,116.72000122070312,116.9800033569336,33863800
2004-11-09,79.13131713867188,116.87999725341797,117.5,116.76000213623047,117.08000183105469,44658100
2004-11-10,79.1922836303711,116.97000122070312,117.55000305175781,116.76000213623047,117.05999755859375,45265400
2004-11-11,79.79484558105469,117.86000061035156,118.12000274658203,117.0999984741211,117.18000030517578,37863200
2004-11-12,80.42449951171875,118.79000091552734,119.0,117.68000030517578,117.97000122070312,55583700
2004-11-15,80.6220703125,118.7300033569336,118.7699966430664,118.2300033569336,118.5,35297900
2004-11-16,80.04489135742188,117.87999725341797,118.41000366210938,117.7300033569336,118.36000061035156,40028700
2004-11-17,80.52022552490234,118.58000183105469,119.13999938964844,118.06999969482422,118.37000274658203,54494000
2004-11-18,80.62886047363281,118.73999786376953,118.80000305175781,118.2300033569336,118.52999877929688,31854300
2004-11-19,79.73251342773438,117.41999816894531,118.72000122070312,117.13999938964844,118.69999694824219,54276500
2004-11-22,80.11277770996094,117.9800033569336,118.12000274658203,117.02999877929688,117.16999816894531,37560200
2004-11-23,80.2350082397461,118.16000366210938,118.26000213623047,117.37000274658203,117.93000030517578,41968800
2004-11-24,80.42513275146484,118.44000244140625,118.58999633789062,118.05000305175781,118.2699966430664,29724800
2004-11-26,80.36405181884766,118.3499984741211,118.9800033569336,118.30000305175781,118.51000213623047,15487700
2004-11-29,79.99736022949219,117.80999755859375,119.01000213623047,117.4800033569336,118.79000091552734,61460800
2004-11-30,80.05167388916016,117.88999938964844,118.23999786376953,117.63999938964844,118.0,53685200
2004-12-01,80.96161651611328,119.2300033569336,119.5,118.0999984741211,118.16000366210938,49898300
2004-12-02,81.02946472167969,119.33000183105469,119.87000274658203,119.01000213623047,119.0999984741211,60163500
2004-12-03,80.97518157958984,119.25,120.13999938964844,119.08999633789062,119.30999755859375,49067900
2004-12-06,80.94799041748047,119.20999908447266,119.63999938964844,118.83999633789062,119.20999908447266,33030500
2004-12-07,80.19426727294922,118.0999984741211,119.62000274658203,118.04000091552734,119.48999786376953,52047200
2004-12-08,80.66280364990234,118.79000091552734,118.81999969482422,118.01000213623047,118.20999908447266,43895100
2004-12-09,80.94799041748047,119.20999908447266,119.45999908447266,117.7300033569336,118.13999938964844,60922800
2004-12-10,81.02946472167969,119.33000183105469,119.55999755859375,118.8499984741211,118.91999816894531,47828600
2004-12-13,81.73566436767578,120.37000274658203,120.4000015258789,119.3499984741211,119.76000213623047,38541000
2004-12-14,82.0208969116211,120.79000091552734,120.95999908447266,120.18000030517578,120.18000030517578,41500700
2004-12-15,82.08198547363281,120.87999725341797,121.11000061035156,120.30999755859375,120.69999694824219,46699200
2004-12-16,82.03446197509766,120.80999755859375,121.23999786376953,120.04000091552734,120.72000122070312,51641800
2004-12-17,81.48735046386719,119.44000244140625,119.97000122070312,119.16000366210938,119.45999908447266,70761900
2004-12-20,81.50777435302734,119.47000122070312,120.29000091552734,119.16999816894531,119.75,47187400
2004-12-21,82.13545989990234,120.38999938964844,120.4800033569336,119.45999908447266,119.5999984741211,33094200
2004-12-22,82.33329010009766,120.68000030517578,121.08000183105469,120.30000305175781,120.37999725341797,31500700
2004-12-23,82.39469146728516,120.7699966430664,121.27999877929688,120.66000366210938,120.87000274658203,25646100
2004-12-27,82.22412872314453,120.5199966430664,121.36000061035156,120.38999938964844,121.19999694824219,29944100
2004-12-28,82.67440032958984,121.18000030517578,121.33000183105469,120.5999984741211,120.63999938964844,23422900
2004-12-29,82.7972183227539,121.36000061035156,121.4000015258789,120.94999694824219,121.08000183105469,22650600
2004-12-30,82.64030456542969,121.12999725341797,121.56999969482422,121.04000091552734,121.4000015258789,21076900
2004-12-31,82.4629135131836,120.87000274658203,121.66000366210938,120.80000305175781,121.30000305175781,28648800
2005-01-03,82.07403564453125,120.30000305175781,121.76000213623047,119.9000015258789,121.55999755859375,55748000
2005-01-04,81.07115173339844,118.83000183105469,120.54000091552734,118.44000244140625,120.45999908447266,69167600
2005-01-05,80.51171875,118.01000213623047,119.25,118.0,118.73999786376953,65667300
2005-01-06,80.92103576660156,118.61000061035156,119.1500015258789,118.26000213623047,118.44000244140625,47814700
2005-01-07,80.80506896972656,118.44000244140625,119.2300033569336,118.12999725341797,118.97000122070312,55847700
2005-01-10,81.18714141845703,119.0,119.45999908447266,118.33999633789062,118.33999633789062,56563300
2005-01-11,80.62767028808594,118.18000030517578,118.73999786376953,117.98999786376953,118.63999938964844,63099700
2005-01-12,80.89376068115234,118.56999969482422,118.83999633789062,117.5199966430664,118.4000015258789,72720500
2005-01-13,80.24563598632812,117.62000274658203,118.7300033569336,117.5,118.63999938964844,55537500
2005-01-14,80.6686019897461,118.23999786376953,118.52999877929688,117.76000213623047,117.97000122070312,42032500
2005-01-18,81.50777435302734,119.47000122070312,119.62000274658203,117.94999694824219,118.05000305175781,57391700
2005-01-19,80.65494537353516,118.22000122070312,119.5199966430664,118.20999908447266,119.43000030517578,54378900
2005-01-20,80.16378021240234,117.5,118.19999694824219,117.29000091552734,117.88999938964844,72049300
2005-01-21,79.6725082397461,116.77999877929688,118.0,116.6500015258789,117.79000091552734,63160400
2005-01-24,79.51561737060547,116.55000305175781,117.33999633789062,116.37000274658203,117.08999633789062,58441900
2005-01-25,79.74075317382812,116.87999725341797,117.47000122070312,116.72000122070312,116.91000366210938,68245000
2005-01-26,79.97956848144531,117.2300033569336,117.5999984741211,117.04000091552734,117.31999969482422,57195100
2005-01-27,80.1159896850586,117.43000030517578,117.75,116.9800033569336,117.19000244140625,55878800
2005-01-28,80.1159896850586,117.43000030517578,117.55000305175781,116.61000061035156,117.48999786376953,60738900
2005-01-31,80.61402130126953,118.16000366210938,118.25,117.70999908447266,117.94999694824219,52532700
2005-02-01,81.12572479248047,118.91000366210938,119.08000183105469,118.0999984741211,118.25,49841200
2005-02-02,81.3713607788086,119.2699966430664,119.58999633789062,118.9000015258789,119.05999755859375,52468900
2005-02-03,81.15984344482422,118.95999908447266,119.16000366210938,118.56999969482422,119.05999755859375,48837100
2005-02-04,82.02625274658203,120.2300033569336,120.43000030517578,118.9800033569336,119.0,50024600
2005-02-07,81.91715240478516,120.06999969482422,120.5199966430664,119.95999908447266,120.25,45412000
2005-02-08,82.01263427734375,120.20999908447266,120.6500015258789,120.06999969482422,120.16999816894531,39263500
2005-02-09,81.39860534667969,119.30999755859375,120.48999786376953,119.25,120.41999816894531,55279400
2005-02-10,81.6919937133789,119.73999786376953,120.0199966430664,119.26000213623047,119.66000366210938,45858600
2005-02-11,82.39469146728516,120.7699966430664,121.04000091552734,119.45999908447266,119.69999694824219,53133000
2005-02-14,82.33329010009766,120.68000030517578,120.86000061035156,120.4800033569336,120.69000244140625,32432100
2005-02-15,82.64030456542969,121.12999725341797,121.43000030517578,120.68000030517578,120.80000305175781,43852700
2005-02-16,82.69486236572266,121.20999908447266,121.45999908447266,120.66999816894531,120.93000030517578,55523000
2005-02-17,82.02625274658203,120.2300033569336,121.33000183105469,120.22000122070312,121.2300033569336,58124000
2005-02-18,82.13545989990234,120.38999938964844,120.4800033569336,119.9000015258789,120.23999786376953,47723300
2005-02-22,80.91423034667969,118.5999984741211,120.47000122070312,118.58000183105469,119.9000015258789,80697600
2005-02-23,81.49414825439453,119.44999694824219,119.56999969482422,118.62000274658203,118.93000030517578,68292600
2005-02-24,82.03306579589844,120.23999786376953,120.31999969482422,118.9800033569336,119.23999786376953,68563600
2005-02-25,82.844970703125,121.43000030517578,121.66999816894531,120.18000030517578,120.2699966430664,60899900
2005-02-28,82.29918670654297,120.62999725341797,121.30000305175781,120.04000091552734,121.1500015258789,69381300
2005-03-01,82.70854187011719,121.2300033569336,121.5199966430664,120.77999877929688,120.81999969482422,47294400
2005-03-02,82.66761016845703,121.16999816894531,121.93000030517578,120.6500015258789,120.76000213623047,64226500
2005-03-03,82.70172119140625,121.22000122070312,121.9000015258789,120.69999694824219,121.66000366210938,61230800
2005-03-04,83.7319107055664,122.7300033569336,122.83000183105469,121.79000091552734,122.05000305175781,56168500
2005-03-07,83.7728271484375,122.79000091552734,123.25,122.4000015258789,122.66000366210938,43442400
2005-03-08,83.45896911621094,122.33000183105469,123.0,122.11000061035156,122.66999816894531,44362000
2005-03-09,82.5311279296875,120.97000122070312,122.29000091552734,120.95999908447266,121.97000122070312,73263600
2005-03-10,82.71533966064453,121.23999786376953,121.5,120.4000015258789,121.19999694824219,65149000
2005-03-11,82.13545989990234,120.38999938964844,121.72000122070312,120.16000366210938,121.30999755859375,57976500
2005-03-14,82.64714050292969,121.13999938964844,121.16000366210938,120.27999877929688,120.61000061035156,36336400
2005-03-15,81.96488952636719,120.13999938964844,121.45999908447266,120.08000183105469,121.41999816894531,62438500
2005-03-16,81.26898956298828,119.12000274658203,120.16000366210938,118.9000015258789,119.69999694824219,74874200
2005-03-17,81.43274688720703,119.36000061035156,119.73999786376953,118.9800033569336,119.30999755859375,62584200
2005-03-18,81.19094848632812,118.54000091552734,119.52999877929688,118.1500015258789,119.11000061035156,60232000
2005-03-21,80.88960266113281,118.0999984741211,118.77999877929688,117.76000213623047,118.70999908447266,61244300
2005-03-22,80.06768035888672,116.9000015258789,118.93000030517578,116.9000015258789,118.37000274658203,92472400
2005-03-23,80.1361312866211,117.0,117.72000122070312,116.75,116.94999694824219,70817300
2005-03-24,80.23208618164062,117.13999938964844,117.98999786376953,117.05999755859375,117.45999908447266,51932500
2005-03-28,80.3484878540039,117.30999755859375,117.94000244140625,117.30999755859375,117.41999816894531,46765500
2005-03-29,79.81425476074219,116.52999877929688,117.9000015258789,116.25,117.13999938964844,71160300
2005-03-30,80.94438171386719,118.18000030517578,118.19999694824219,116.7699966430664,116.77999877929688,62002100
2005-03-31,80.79369354248047,117.95999908447266,118.45999908447266,117.87000274658203,118.19000244140625,64575400
2005-04-01,80.43067169189453,117.43000030517578,118.98999786376953,116.91000366210938,118.62999725341797,95255300
2005-04-04,80.56766510009766,117.62999725341797,117.86000061035156,116.73999786376953,117.36000061035156,71581200
2005-04-05,80.95123291015625,118.19000244140625,118.37999725341797,117.66999816894531,117.77999877929688,46853900
2005-04-06,81.2320556640625,118.5999984741211,118.94999694824219,118.18000030517578,118.44999694824219,53268200
2005-04-07,81.67039489746094,119.23999786376953,119.26000213623047,118.31999969482422,118.41000366210938,46734600
2005-04-08,80.82107543945312,118.0,119.20999908447266,118.0,119.16999816894531,63772900
2005-04-11,80.88277435302734,118.08999633789062,118.41999816894531,117.83000183105469,118.29000091552734,44945000
2005-04-12,81.300537109375,118.69999694824219,119.05999755859375,117.06999969482422,117.88999938964844,86144800
2005-04-13,80.3416748046875,117.30000305175781,118.80000305175781,117.12999725341797,118.55999755859375,65949000
2005-04-14,79.29371643066406,115.7699966430664,117.5,115.7699966430664,117.4000015258789,96119800
2005-04-15,78.18408966064453,114.1500015258789,116.19999694824219,114.0999984741211,115.73999786376953,128677300
2005-04-18,78.42387390136719,114.5,114.95999908447266,113.95999908447266,114.12000274658203,100035200
2005-04-19,79.04712677001953,115.41000366210938,115.52999877929688,114.83000183105469,115.0999984741211,64930100
2005-04-20,77.94438171386719,113.80000305175781,115.62999725341797,113.55000305175781,115.37999725341797,107735900
2005-04-21,79.45807647705078,116.01000213623047,116.20999908447266,114.37999725341797,114.79000091552734,86952200
2005-04-22,79.15673828125,115.56999969482422,116.5,114.2699966430664,115.73999786376953,88845800
2005-04-25,79.67728424072266,116.33000183105469,116.5,115.72000122070312,115.86000061035156,52284100
2005-04-26,78.9033203125,115.19999694824219,116.7699966430664,115.1500015258789,115.95999908447266,72626000
2005-04-27,79.21153259277344,115.6500015258789,116.06999969482422,114.44000244140625,114.86000061035156,84131900
2005-04-28,78.21833801269531,114.19999694824219,115.68000030517578,114.19999694824219,115.2699966430664,72481500
2005-04-29,79.28003692626953,115.75,115.87000274658203,113.97000122070312,115.06999969482422,103993800
2005-05-02,79.7251968383789,116.4000015258789,116.41000366210938,115.5199966430664,116.06999969482422,56026400
2005-05-03,79.86219787597656,116.5999984741211,116.8499984741211,115.69000244140625,116.06999969482422,86000300
2005-05-04,80.47860717773438,117.5,117.75,116.27999877929688,116.6500015258789,81055700
2005-05-05,80.45124053955078,117.45999908447266,118.0,116.73999786376953,117.66999816894531,96906700
2005-05-06,80.19779968261719,117.08999633789062,117.98999786376953,117.05999755859375,117.93000030517578,67415400
2005-05-09,80.69781494140625,117.81999969482422,118.08000183105469,117.05000305175781,117.20999908447266,43750500
2005-05-10,79.86219787597656,116.5999984741211,117.5,116.38999938964844,117.36000061035156,74613500
2005-05-11,80.30054473876953,117.23999786376953,117.4000015258789,115.8499984741211,116.93000030517578,91647400
2005-05-12,79.41695404052734,115.94999694824219,117.58999633789062,115.94999694824219,117.31999969482422,95086800
2005-05-13,79.25947570800781,115.72000122070312,116.62000274658203,114.80000305175781,116.30000305175781,85267000
2005-05-16,79.99917602539062,116.80000305175781,116.83999633789062,115.66000366210938,115.69999694824219,49207000
2005-05-17,80.53340148925781,117.58000183105469,117.69999694824219,116.16000366210938,116.41000366210938,61071800
2005-05-18,81.36219024658203,118.79000091552734,119.08000183105469,118.01000213623047,118.08999633789062,77944900
2005-05-19,81.70463562011719,119.29000091552734,119.41000366210938,118.69999694824219,119.0199966430664,61768100
2005-05-20,81.58818054199219,119.12000274658203,119.38999938964844,118.73999786376953,119.33999633789062,46345500
2005-05-23,82.04027557373047,119.77999877929688,120.04000091552734,119.19000244140625,119.20999908447266,51047900
2005-05-24,81.84851837158203,119.5,119.83000183105469,119.19999694824219,119.44000244140625,50654100
